B,CAPE,dh,sat_def,P
30.004906590783715,1500.2453295391858,-3394.0977403185098,0.004715729046869958,2.1052631578947367
35.69627132636575,1784.8135663182882,-4076.4188172929134,0.004649434457052411,2.631578947368421
40.95483474419837,2047.7417372099196,-4710.788053551652,0.004586823673205918,3.1578947368421053
45.85182998547467,2292.5914992737326,-5303.474922981062,0.004527508352803269,3.6842105263157894
50.440795956451296,2522.0397978225647,-5859.573339398885,0.004471160942761696,4.2105263157894735
54.76323056821737,2738.161528410866,-6383.281567826052,0.004417502149869427,4.7368421052631575
58.85210659134728,2942.6053295673664,-6878.103237798045,0.004366291502825411,5.263157894736842
62.73415391758594,3136.7076958792964,-7346.993928598022,0.00431732056740628,5.789473684210526
66.43141224753494,3321.5706123767472,-7792.471223945104,0.004270407316863134,6.315789473684211
69.96232448965031,3498.1162244825155,-8216.698995950166,0.004225391219365482,6.842105263157895
73.34249863820716,3667.1249319103595,-8621.550093564321,0.004182130742435484,7.368421052631579
76.5853218087216,3829.26609043608,-9008.6584669796,0.004140499574431868,7.894736842105263
