CAPE_u,CAPE_ext,dh,sat_def,P,RH
8838.395934730579,4802.517322878425,-12856.39940827449,0.004873090845880089,7.168901891589956,0.125645784078105
8854.031974697633,4802.94410113752,-12866.199869642645,0.004867020493293973,7.194629559509368,0.125645784078105
9086.13491247439,4805.164690545493,-13005.206310173264,0.004777289182982029,7.585195298352101,0.125645784078105
9202.641898938095,4803.371565240789,-13070.41331313317,0.004732518712977612,7.787509039657946,0.125645784078105
9629.40311750676,4780.2431324169465,-13283.341857804451,0.004551133954751906,8.566142840923755,0.125645784078105
9866.756099304615,4756.188269421205,-13384.209820837154,0.004462566186638025,9.026023965438416,0.125645784078105
9896.872600341316,4752.569392258398,-13396.108270549223,0.004451387409869484,9.085806907076071,0.125645784078105
10193.146596831806,4710.212161795026,-13502.393932769955,0.0043421383461091775,9.69176377347724,0.125645784078105
2433.0280289830225,2028.1998193533066,-4576.07160027443,0.007469123555686056,0.9639096215349929,0.13555136002203497
3805.3053397637664,2988.7874302488904,-6973.020873540983,0.00687404720515298,1.767727829392317,0.13555136002203497
4175.333998918608,3219.291773668225,-7572.999031053107,0.006722327565438086,2.023633647952303,0.13555136002203497
4995.68637715273,3681.42546567187,-8818.76696529051,0.006383899344803834,2.6586996145951955,0.13555136002203497
5071.481680222961,3720.5275470329516,-8927.629333519952,0.00635256740101762,2.72241561845159,0.13555136002203497
5455.809117924126,3908.920981628321,-9462.568014734316,0.0061937223330111105,3.0595662415065252,0.13555136002203497
6693.217976740899,4396.1425082990045,-10981.602761002956,0.005685196943663496,4.320930397751037,0.13555136002203497
6842.889157687034,4441.986523324559,-11143.527178665703,0.005597737200951766,4.493615021437886,0.13555136002203497
6897.4716793307825,4457.971625564055,-11201.390865911962,0.005575734053539152,4.557762898336111,0.13555136002203497
7854.897159815803,4672.933192999486,-12110.175734341334,0.005193717735445964,5.79219568941896,0.13555136002203497
8187.255366214577,4717.840668342087,-12378.091233405728,0.005063148391648953,6.2730884070244315,0.13555136002203497
8652.770062990088,4754.357569383147,-12711.713284829573,0.00488234909537198,6.997071338107496,0.13555136002203497
8757.733151107035,4758.307671775279,-12780.208378940551,0.004841942369880716,7.168901891589956,0.13555136002203497
8773.278582143996,4758.758288315802,-12790.14225679911,0.004835969572701331,7.194629559509368,0.13555136002203497
9004.050767746654,4761.366687072081,-12931.216818530273,0.004747666647781192,7.585195298352101,0.13555136002203497
9119.901165200507,4759.792697028888,-12997.523778996103,0.004703598717689993,7.787509039657946,0.13555136002203497
9544.344389819753,4737.61302036566,-13214.758239455245,0.004524709573705437,8.566142840923755,0.13555136002203497
9780.459590350618,4714.1767942458755,-13318.270281087862,0.004437468070377433,9.026023965438416,0.13555136002203497
