z,p,T_rho,T,qv,h,qsat_env,T_env,q_env,h_env,T_rho_u,T_u,qv_u,h_u,CAPE_u,B_u,T_rho_w,T_w,qv_w,h_w,CAPE_w,B_w,ent,dh,dz,sat_def
550.0,94461.25566120254,297.2278534134117,295.17040046631536,0.011468421879803334,56442.20953766283,0.018092812097457577,295.61137718608336,0.009171989180289011,51102.11117996516,297.2278534134117,295.17040046631536,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,297.2278534134117,295.61137718608336,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
600.0,93919.73756308354,296.7415270405858,294.68744051294686,0.011468421879803334,56442.20953766283,0.017702449245140552,295.1621443987217,0.008965620579747363,50617.20248759231,296.7415270405858,294.68744051294686,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,296.7415270405858,295.1621443987217,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
650.0,93380.44396410011,296.25520066775994,294.2044805595784,0.011468421879803334,56442.20953766283,0.017318399913870432,294.7122582144774,0.008762804362635903,50140.74269570994,296.25520066775994,294.2044805595784,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,296.25520066775994,294.7122582144774,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
700.0,92843.36935246551,295.768874294934,293.72152060620994,0.011468421879803334,56442.20953766283,0.01694061169428993,294.2617251511455,0.00856350613015287,49672.64794815168,295.768874294934,293.72152060620994,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,295.768874294934,294.2617251511455,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
750.0,92308.50822103508,295.28254792210817,293.2385606528415,0.011468421879803334,56442.20953766283,0.01656903158867322,293.8105517727517,0.00836769124407168,49212.833869711016,295.28254792210817,293.2385606528415,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,295.28254792210817,293.8105517727517,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
800.0,91775.85506731074,294.7962215492822,292.755600699473,0.011468421879803334,56442.20953766283,0.016203606029754174,293.3587446871315,0.008175324838301473,48761.21559362221,294.7962215492822,292.755600699473,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,294.7962215492822,293.3587446871315,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
850.0,91245.40439344414,294.30989517645634,292.27264074610457,0.011468421879803334,56442.20953766283,0.015844280899874295,292.9063105434925,0.007986371830571338,48317.70778931044,294.30989517645634,292.27264074610457,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,294.30989517645634,292.9063105434925,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
900.0,90717.15070624063,293.82356880363045,291.7896807927361,0.011468421879803334,56442.20953766283,0.015491001550429437,292.4532560299586,0.00780079693422572,47882.22469037869,293.82356880363045,291.7896807927361,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,293.82356880363045,292.4532560299586,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
950.0,90191.08851716296,293.33724243080457,291.30672083936764,0.011468421879803334,56442.20953766283,0.015143712821599367,291.9995878711007,0.007618564670121004,47454.68012280963,293.33724243080457,291.30672083936764,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,293.33724243080457,291.9995878711007,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1000.0,89667.21234233504,292.8509160579786,290.82376088599915,0.011468421879803334,56442.20953766283,0.01480235906234063,291.54531282545594,0.007439639378611595,47034.98753335468,292.8509160579786,290.82376088599915,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,292.8509160579786,291.54531282545594,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1050.0,89145.51670254566,292.3645896851528,290.3408009326307,0.011468421879803334,56442.20953766283,0.014466884150624743,291.09043768303786,0.007263985231614612,46623.0600180845,292.3645896851528,290.3408009326307,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,292.3645896851528,291.09043768303786,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1100.0,88625.99612325232,291.87826331232685,289.8578409792622,0.011468421879803334,56442.20953766283,0.014137231513900764,290.6349692628383,0.007091566244740921,46218.81035107076,291.87826331232685,289.8578409792622,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,291.87826331232685,290.6349692628383,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1150.0,88108.6451345848,291.39193693950097,289.3748810258938,0.011468421879803334,56442.20953766283,0.01381334414976554,290.1789144103262,0.006922346289482384,45822.15101317789,291.39193693950097,289.3748810258938,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,291.39193693950097,290.1789144103262,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1200.0,87593.45827134921,290.9056105666751,288.8919210725253,0.011468421879803334,56442.20953766283,0.013495164646819508,289.7222799949425,0.006756289105442656,45432.99422093199,290.9056105666751,288.8919210725253,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,290.9056105666751,289.7222799949425,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1250.0,87080.43007303169,290.4192841938492,288.40896111915686,0.011468421879803334,56442.20953766283,0.013182635205690445,289.265072907596,0.006593358312601032,45051.251955444706,290.4192841938492,288.40896111915686,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,290.4192841938492,289.265072907596,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
1300.0,86569.55508380204,289.93295782102325,287.92600116578836,0.011468421879803334,56442.20953766283,0.012875697660203774,288.80730005816065,0.006433517423597224,44676.835991361964,289.93295782102325,287.92600116578836,0.011468421879803334,56442.20953766283,1306.2153958913943,0.0,289.93295782102325,288.80730005816065,0.011468421879803334,56442.20953766283,5.8981850338080815,0.0,0.0,-2994.668129514008,4200.0,0.0030512289680990645
