CAPE_u,CAPE_ext,dh,sat_def,P,RH,dz,ent_b
2303.8521809567565,409.28021035482294,-4050.5032160459523,0.0007691296949075441,27.0,0.9,4300.0,0.001841162888358953
2350.454993624783,399.8179564942032,-4101.556962703413,0.0007667769734976257,28.0,0.9,4300.0,0.001906203596086499
2395.997403018681,390.59111796236107,-4150.657311390038,0.000764481435290882,29.0,0.9,4300.0,0.0019710334745699186
2440.5308237378486,381.6098450477179,-4197.925609451282,0.0007622402194998259,30.0,0.9,4300.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.0005304560012058945,0.0,0.9400000000000001,4300.0,0.0
125.21492052559448,99.63667563300952,-336.3644867494877,0.0005267368153721886,1.0,0.9400000000000001,4300.0,7.13013232899229e-05
227.36690793668973,167.45862718257771,-584.8487661673134,0.000523596008129455,2.0,0.9400000000000001,4300.0,0.0001423493553772791
316.18590424934155,216.31749169443665,-785.5192889596947,0.0005208338182639608,3.0,0.9400000000000001,4300.0,0.00021314588947975957
395.7751257272801,252.15464749771962,-954.8521929155104,0.0005183464894262225,4.0,0.9400000000000001,4300.0,0.00028369269983912767
468.4061726889016,278.46864467944766,-1101.7555481617455,0.0005160713738194908,5.0,0.9400000000000001,4300.0,0.0003539915419880172
535.5124466164605,297.5670828084706,-1231.6711224859173,0.0005139669661684474,6.0,0.9400000000000001,4300.0,0.0004240441530120581
598.0826199010459,311.08855199401665,-1348.2039516180812,0.0005120039468709086,7.0,0.9400000000000001,4300.0,0.0004938522518074282
656.8346821823302,320.24411337126526,-1453.8830185934203,0.000510160641541145,8.0,0.9400000000000001,4300.0,0.0005634175393339245
712.3105613226373,325.9527921180826,-1550.5598976799083,0.0005084204565544263,9.0,0.9400000000000001,4300.0,0.000632741698863649
764.9357199798009,328.92695339453155,-1639.6364666130248,0.0005067703249044164,10.0,0.9400000000000001,4300.0,0.0007018263962254038
815.0495253343441,329.7322633103476,-1722.2027452968323,0.0005051997286606759,11.0,0.9400000000000001,4300.0,0.0007706732800448598
862.9276066714049,328.82848183010026,-1799.1245626896125,0.0005037000501441632,12.0,0.9400000000000001,4300.0,0.0008392839819806442
908.7994611371709,326.5569088072949,-1871.1021965579857,0.0005022641180935088,13.0,0.9400000000000001,4300.0,0.0009076601169563551
952.8596815238571,323.21224359138176,-1938.7109758231963,0.000500885883358311,14.0,0.9400000000000001,4300.0,0.000975803283388641
995.270939149903,319.04966766522506,-2002.4301551384851,0.0004995601828153695,15.0,0.9400000000000001,4300.0,0.001043715063411405
1036.1739970272636,314.234244850891,-2062.6630556218443,0.0004982825736236118,16.0,0.9400000000000001,4300.0,0.0011113970230962158
1075.691117229952,308.9512223872637,-2119.7526932356122,0.0004970491963470363,17.0,0.9400000000000001,4300.0,0.0011788507126690004
1113.9299470023363,303.30760242076093,-2173.993270834544,0.0004958566737062189,18.0,0.9400000000000001,4300.0,0.0012460776667230968
1150.9843329130524,297.4195754707158,-2225.6392167487647,0.0004947020289010227,19.0,0.9400000000000001,4300.0,0.0013130794044287361
1186.9367782984693,291.3717661571177,-2274.9125111401663,0.0004935826179164619,20.0,0.9400000000000001,4300.0,0.0013798574297390284
1221.8614308349318,285.2276270784476,-2322.0075795522353,0.0004924960859342147,21.0,0.9400000000000001,4300.0,0.0014464132315925215
1255.8246566375149,279.0456748158235,-2367.0958350334695,0.0004914403229618783,22.0,0.9400000000000001,4300.0,0.0015127482841123996
1288.8866372287648,272.8769647696617,-2410.329227703638,0.0004904134293191106,23.0,0.9400000000000001,4300.0,0.0015788640468023894
1321.101636908929,266.754754258465,-2451.8430355180244,0.0004894136880678074,24.0,0.9400000000000001,4300.0,0.0016447619647394403
1352.517571623302,260.70606473384953,-2491.7581957120856,0.0004884395416343351,25.0,0.9400000000000001,4300.0,0.0017104434687632388
1383.1789752706547,254.7541360644234,-2530.183666764322,0.00048748956794725186,26.0,0.9400000000000001,4300.0,0.0017759099756626212
1413.1265014616606,248.9168850820038,-2567.2176616285433,0.00048656246826429795,27.0,0.9400000000000001,4300.0,0.001841162888358953
1442.3973698988095,243.20646827043964,-2602.9489909951662,0.0004856570531136894,28.0,0.9400000000000001,4300.0,0.001906203596086499
1471.0260844729858,237.6343778441374,-2637.458297728779,0.0004847722289825579,29.0,0.9400000000000001,4300.0,0.0019710334745699186
1499.0446997223823,232.20857482062007,-2670.819033093394,0.00048390698788639393,30.0,0.9400000000000001,4300.0,0.002035653886198848
0.0,0.0,-2.628212131370674,0.00017607258700838655,0.0,0.98,4300.0,0.0
41.515285638211665,33.023128089559954,-113.48277809792489,0.00017566458726377094,1.0,0.98,4300.0,7.13013232899229e-05
75.54871604447959,55.60341690074132,-196.79049012628093,0.00017531795083644647,2.0,0.98,4300.0,0.0001423493553772791
105.25723194313166,71.93437755659728,-264.6411553717626,0.00017501150905929448,3.0,0.98,4300.0,0.00021314588947975957
131.96921064749193,83.9604252305867,-322.34699705804815,0.00017473427840734518,4.0,0.98,4300.0,0.00028369269983912767
156.41615113295566,92.82410490748863,-372.77777848894766,0.00017447963196933034,5.0,0.98,4300.0,0.0003539915419880172
179.06196556085587,99.2852765205097,-417.6863973787986,0.00017424317927612946,6.0,0.98,4300.0,0.0004240441530120581
200.22588869199848,103.88463768831673,-458.2342411890859,0.00017402181998025363,7.0,0.98,4300.0,0.0004938522518074282
220.14022495370907,107.02240739947422,-495.23651951884676,0.0001738132609779053,8.0,0.98,4300.0,0.0005634175393339245
238.98101831888948,109.0033407073417,-529.2906529126776,0.00017361574550728038,9.0,0.98,4300.0,0.000632741698863649
256.88585224921474,110.06519528047893,-560.8493362953304,0.0001734278899967013,10.0,0.98,4300.0,0.0007018263962254038
273.9649983368133,110.39505252226087,-590.2648731516092,0.0001732485802470503,11.0,0.98,4300.0,0.0007706732800448598
290.308936768494,110.14643871731971,-617.8174589002883,0.00017307690243890283,12.0,0.98,4300.0,0.0008392839819806442
305.99167708761365,109.43858573800506,-643.7341170754371,0.0001729120951050085,13.0,0.98,4300.0,0.0009076601169563551
321.0760602464938,108.36506941733494,-668.2015811052697,0.00017275351573415836,14.0,0.98,4300.0,0.000975803283388641
335.61558736541207,107.01014531775671,-691.3754939744977,0.00017260061597227722,15.0,0.98,4300.0,0.001043715063411405
349.6562745183012,105.43667942948828,-713.3870890080725,0.00017245292316244408,16.0,0.98,4300.0,0.0011113970230962158
363.23805330945834,103.69732040372213,-734.3481373479444,0.0001723100263617651,17.0,0.98,4300.0,0.0011788507126690004
376.3958484824428,101.83551111766154,-754.3546851877618,0.0001721715655391258,18.0,0.98,4300.0,0.0012460776667230968
389.1604198946684,99.8885833185455,-773.4899230355804,0.0001720372231064388,19.0,0.98,4300.0,0.0013130794044287361
401.5590293974542,97.8819712307509,-791.8264205619198,0.00017190671719172072,20.0,0.98,4300.0,0.0013798574297390284
413.61597547908946,95.84366630288936,-809.4278898706689,0.00017177979623268894,21.0,0.98,4300.0,0.0014464132315925215
425.35302658156553,93.79067733625922,-826.3505929084495,0.00017165623458546632,22.0,0.98,4300.0,0.0015127482841123996
436.7897757604589,91.73752370675854,-842.6444766587811,0.00017153582892348885,23.0,0.98,4300.0,0.0015788640468023894
447.9439823302414,89.69712320189069,-858.3540975291544,0.00017141839525858745,24.0,0.98,4300.0,0.0016447619647394403
458.8320937601879,87.68087250171891,-873.5193806442694,0.00017130376645704487,25.0,0.98,4300.0,0.0017104434687632388
469.4683102854397,85.69637952353564,-888.1762485270592,0.00017119179015320348,26.0,0.98,4300.0,0.0017759099756626212
479.8660083378848,83.74850024925202,-902.3571434147598,0.000171082326990145,27.0,0.98,4300.0,0.001841162888358953
490.03744406788195,81.84182857302078,-916.0914504140819,0.00017097524915953282,28.0,0.98,4300.0,0.001906203596086499
499.993890730606,79.97973805568687,-929.4059115682321,0.00017087043900332192,29.0,0.98,4300.0,0.0019710334745699186
509.7457451426651,78.16520095998197,-942.3249379383633,0.0001707677879114507,30.0,0.98,4300.0,0.002035653886198848
