CAPE_u,CAPE_ext,CAPE_dist,dh,sat_def,P,RH,dz,ent_b
4457.687949642721,2888.656094529016,9.846684330730525,-9414.975099702118,0.006229581669785821,3.0,0.13999999999999999,4250.0,0.00021314588947975957
5500.764339133115,3314.373282424706,9.196798191413661,-10807.697846458366,0.0057804751374111694,4.0,0.13999999999999999,4250.0,0.00028369269983912767
6439.467549289382,3623.251814006874,8.439160587758904,-11878.618022143019,0.005371305439605702,5.0,0.13999999999999999,4200.0,0.0003539915419880172
7296.03993694006,3830.6766391143674,7.807974521149709,-12728.315524273057,0.005038357428158714,6.0,0.13999999999999999,4200.0,0.0004240441530120581
8085.953641033139,3971.3876290341886,7.08907038525135,-13424.795267375193,0.004743695820655125,7.0,0.13999999999999999,4200.0,0.0004938522518074282
8818.980276537952,4083.8084088782375,6.532155418775385,-14003.333260052328,0.004482010110340797,8.0,0.13999999999999999,4200.0,0.0005634175393339245
9502.911290244878,4136.832952807224,6.1398816041139055,-14493.400620350432,0.004233357789791153,9.0,0.13999999999999999,4150.0,0.000632741698863649
10146.202363010381,4133.816821549561,5.606487103194825,-14913.064523486959,0.00402256030436787,10.0,0.13999999999999999,4150.0,0.0007018263962254038
10751.44798848671,4132.540841878189,5.130064932902563,-15274.38936833571,0.003831758008363897,11.0,0.13999999999999999,4150.0,0.0007706732800448598
11320.058175354992,4112.669971846095,5.047221783769941,-15584.463579158779,0.00365967876742795,12.0,0.13999999999999999,4150.0,0.0008392839819806442
11861.678961881014,4081.0003070023913,4.706932297152736,-15858.477540797256,0.0035002756709489376,13.0,0.13999999999999999,4150.0,0.0009076601169563551
12378.521924922863,4007.5362874261705,4.536365053695616,-16106.255354527173,0.0033448440518615897,14.0,0.13999999999999999,4100.0,0.000975803283388641
12867.040163166146,3957.275000031906,4.253960706993333,-16316.426450853498,0.0032110528009853413,15.0,0.13999999999999999,4100.0,0.001043715063411405
13336.529915573292,3868.6915582153524,4.028034589492094,-16508.049786358177,0.0030859712751139887,16.0,0.13999999999999999,4100.0,0.0011113970230962158
13784.559611359831,3810.249440254658,3.802224762879217,-16674.56825277699,0.0029704283002991412,17.0,0.13999999999999999,4100.0,0.0011788507126690004
14212.614862915518,3749.8818331167563,3.6892686262360668,-16828.565301241426,0.0028632651816756266,18.0,0.13999999999999999,4100.0,0.0012460776667230968
14627.495978673187,3653.176770881626,3.4166141894839135,-16960.00035586601,0.0027625685620200407,19.0,0.13999999999999999,4100.0,0.0013130794044287361
15020.2624548868,3590.7470799881958,3.2595541359723867,-17073.649727839358,0.002669861987920271,20.0,0.13999999999999999,4100.0,0.0013798574297390284
15400.699742557386,3492.4270175676147,3.1821508820586915,-17179.91719463199,0.002577076358328005,21.0,0.13999999999999999,4050.0,0.0014464132315925215
15774.018698333935,3396.5442796902735,2.867891585072862,-17276.608472985583,0.0024931798165745474,22.0,0.13999999999999999,4050.0,0.0015127482841123996
16127.60836525235,3337.311477990402,2.95029583952844,-17364.316885091,0.0024158195386396017,23.0,0.13999999999999999,4050.0,0.0015788640468023894
16467.993195711664,3242.180347199002,2.807397230713723,-17434.245023010913,0.0023441956475165923,24.0,0.13999999999999999,4050.0,0.0016447619647394403
16798.20677626469,3186.577815116039,2.64787172477448,-17494.424254443464,0.0022761105420652525,25.0,0.13999999999999999,4050.0,0.0017104434687632388
17124.96071712522,3097.2094812431,2.5835815448639,-17565.67645808503,0.00220862360970727,26.0,0.13999999999999999,4050.0,0.0017759099756626212
17434.794080027434,3008.6833932475115,2.494913836083036,-17608.054684653544,0.0021478154836125692,27.0,0.13999999999999999,4050.0,0.001841162888358953
17732.18593466567,2958.8046208939727,2.481362027689597,-17647.778837547205,0.0020910882070100025,28.0,0.13999999999999999,4050.0,0.001906203596086499
